0.000000	0.000000	-0.750000	0.000000
0.001000	-0.000000	-0.749993	0.000000
0.002000	-0.000000	-0.749972	0.000000
0.003000	-0.000000	-0.749938	0.000000
0.004000	-0.000000	-0.749889	0.000000
0.005000	-0.000000	-0.749828	0.000000
0.006000	-0.000000	-0.749754	0.000000
0.007000	-0.000000	-0.749666	0.000000
0.008000	-0.000000	-0.749566	0.000000
0.009000	-0.000000	-0.749453	0.000000
0.010000	-0.000000	-0.749328	0.000000
0.011000	-0.000000	-0.749191	0.000000
0.012000	-0.000000	-0.749042	0.000000
0.013000	-0.000000	-0.748881	0.000000
0.014000	-0.000000	-0.748708	0.000000
0.015000	-0.000000	-0.748523	0.000000
0.016000	-0.000000	-0.748328	0.000000
0.017000	-0.000000	-0.748121	0.000000
0.018000	-0.000000	-0.747903	0.000000
0.019000	-0.000000	-0.747673	0.000000
0.020000	-0.000000	-0.747434	0.000000
0.021000	-0.000000	-0.747183	0.000000
0.022000	-0.000000	-0.746922	0.000000
0.023000	-0.000000	-0.746651	0.000000
0.024000	-0.000000	-0.746370	0.000000
0.025000	-0.000000	-0.746078	0.000000
0.026000	-0.000000	-0.745777	0.000000
0.027000	-0.000000	-0.745466	0.000000
0.028000	-0.000000	-0.745145	0.000000
0.029000	-0.000000	-0.744814	0.000000
0.030000	-0.000000	-0.744474	0.000000
0.031000	-0.000000	-0.744125	0.000000
0.032000	-0.000000	-0.743767	0.000000
0.033000	-0.000000	-0.743400	0.000000
0.034000	-0.000000	-0.743024	0.000000
0.035000	-0.000000	-0.742638	0.000000
0.036000	-0.000000	-0.742245	0.000000
0.037000	-0.000000	-0.741842	0.000000
0.038000	-0.000000	-0.741432	0.000000
0.039000	-0.000000	-0.741013	0.000000
0.040000	-0.000000	-0.740585	0.000000
0.041000	-0.000000	-0.740150	0.000000
0.042000	-0.000000	-0.739706	0.000000
0.043000	-0.000000	-0.739255	0.000000
0.044000	-0.000000	-0.738795	0.000000
0.045000	-0.000000	-0.738328	0.000000
0.046000	-0.000000	-0.737854	0.000000
0.047000	-0.000000	-0.737372	0.000000
0.048000	-0.000000	-0.736882	0.000000
0.049000	-0.000000	-0.736385	0.000000
0.050000	-0.000000	-0.735881	0.000000
